,rf_prob
2014-05-13,0.6104564089331435
2014-05-14,0.5420006029018979
2014-05-15,0.6092305678148009
2014-05-16,0.5678022278678104
2014-05-19,0.6129837386130159
2014-05-20,0.6654061538693685
2014-05-21,0.563655469595461
2014-05-22,0.5966348079904686
2014-05-23,0.6060502908486783
2014-05-26,0.5744514405309304
2014-05-27,0.5704332464823041
2014-05-28,0.5615656935517365
2014-05-29,0.573505484652829
2014-05-30,0.5457331085376084
2014-06-02,0.5657451750260428
2014-06-03,0.5973606256624074
2014-06-04,0.6380644892939684
2014-06-05,0.5965454932229866
2014-06-06,0.6082211763807345
2014-06-09,0.6621245082605088
2014-06-10,0.6581971962788061
2014-06-11,0.7029086275044157
2014-06-12,0.6912673687782815
2014-06-13,0.6477894205580139
2014-06-16,0.6341784079303339
2014-06-17,0.6171652966355549
2014-06-18,0.5643290091144744
2014-06-19,0.5664622749714245
2014-06-20,0.5510973049704284
2014-06-23,0.5652689418541923
2014-06-24,0.6278517523829867
2014-06-25,0.6249639420091833
2014-06-26,0.6419920194613599
2014-06-27,0.6238743698483948
2014-06-30,0.6402829238751683
2014-07-01,0.6567866630114474
2014-07-02,0.648490114540872
2014-07-03,0.6304658919805951
2014-07-04,0.6393981695676874
2014-07-07,0.6876068897844339
2014-07-08,0.6716910327732222
2014-07-09,0.6556599317992553
2014-07-10,0.6345522956849569
2014-07-11,0.6296582005302189
2014-07-14,0.636743494461488
2014-07-15,0.6424195382691085
2014-07-16,0.6332297465897004
2014-07-17,0.6801608569350823
2014-07-18,0.6619614290330101
2014-07-21,0.675056752050191
2014-07-22,0.6654012977446742
2014-07-23,0.6108109321847669
2014-07-24,0.6431971171829819
2014-07-25,0.6708985618308496
2014-07-28,0.6819167426026778
2014-07-29,0.6861348380952854
2014-07-30,0.683485814806813
2014-07-31,0.6249685220019043
2014-08-01,0.5418889834368942
2014-08-04,0.5597302522469009
2014-08-05,0.5436542132068517
2014-08-06,0.5498066055926787
2014-08-07,0.5611583564318685
2014-08-08,0.5547157168639573
2014-08-11,0.5951323862803894
2014-08-12,0.6116146223591459
2014-08-13,0.5475342347616945
2014-08-14,0.5416333552556669
2014-08-15,0.6074455820320623
2014-08-18,0.6074833551919897
2014-08-19,0.6235663324758324
2014-08-20,0.5703986214795851
2014-08-21,0.6017816498036188
2014-08-22,0.5570398534951836
2014-08-25,0.586238579454265
2014-08-26,0.5576718208222278
2014-08-27,0.5514194382996265
2014-08-28,0.5217327008079669
2014-08-29,0.4453198292679324
2014-09-01,0.4315314447907119
2014-09-02,0.431258667486237
2014-09-03,0.41427759206073955
2014-09-04,0.39691721382319317
2014-09-05,0.2983750068641603
2014-09-08,0.31392001566456057
2014-09-09,0.37411704176192395
2014-09-10,0.36184520599204734
2014-09-11,0.42409511212589684
2014-09-12,0.43638418764726944
2014-09-15,0.48483014285136045
2014-09-16,0.4465624407833093
2014-09-17,0.453302509265328
2014-09-18,0.4441726799895377
2014-09-19,0.4389578950798904
2014-09-22,0.4889157572007604
2014-09-23,0.5540359562111162
2014-09-24,0.5487056897677154
2014-09-25,0.5640384074454529
2014-09-26,0.5658609103806999
2014-09-29,0.5588730282188371
2014-09-30,0.5628470961787732
2014-10-01,0.5648305062865944
2014-10-02,0.565309322201487
2014-10-03,0.5572334849592743
2014-10-06,0.5410532302716553
2014-10-07,0.5595284167971336
2014-10-08,0.5615244723916565
2014-10-09,0.5402941519116196
2014-10-10,0.531456275681364
2014-10-13,0.5266399645831642
2014-10-14,0.5478310691301322
2014-10-15,0.603391582869018
2014-10-16,0.6103922262330775
2014-10-17,0.5394782001881798
2014-10-20,0.5643787528000068
2014-10-21,0.5596912804257809
2014-10-22,0.5371640018655508
2014-10-23,0.5193406338769594
2014-10-24,0.442645882453089
2014-10-27,0.3856828008582174
2014-10-28,0.6336135654463019
2014-10-29,0.679833211799296
2014-10-30,0.6685486832575924
2014-10-31,0.6817433531613262
2014-11-03,0.6714982543165151
2014-11-04,0.6995957481928591
2014-11-05,0.6675421008202059
2014-11-06,0.6914895865435378
2014-11-07,0.6775149980948159
2014-11-10,0.6524329967255725
2014-11-11,0.5954392158714775
2014-11-12,0.5802350855228461
2014-11-13,0.5273774571526845
2014-11-14,0.38941713903741076
2014-11-17,0.352100593999967
2014-11-18,0.37533466981720565
2014-11-19,0.5152418921423432
2014-11-20,0.5280758264347133
2014-11-21,0.537605400927795
2014-11-24,0.5439098202241497
2014-11-25,0.5408686814701591
2014-11-26,0.5391178337991791
2014-11-27,0.5548400783920057
2014-11-28,0.599568855178005
2014-12-01,0.5827628138641621
2014-12-02,0.5876576485172468
2014-12-03,0.5850082302405712
2014-12-04,0.5882506490693089
2014-12-05,0.5827791863801537
2014-12-08,0.6032473244269521
2014-12-09,0.5928794916593202
2014-12-10,0.6349760823323681
2014-12-11,0.632644149559259
2014-12-12,0.6398101645533196
2014-12-15,0.6548174302926425
2014-12-16,0.6298781123107942
2014-12-17,0.647597769160856
2014-12-18,0.6013359532982483
2014-12-19,0.6435651807449907
2014-12-22,0.6706373349611181
2014-12-23,0.6804957710023661
2014-12-24,0.6863594852843081
2014-12-25,0.7026657316702434
2014-12-26,0.6755404300930309
2014-12-29,0.6825401438288479
2014-12-30,0.6902731194595007
2014-12-31,0.6235011111708884
2015-01-01,0.6319859778242705
2015-01-01,0.5053546586420888
2015-01-02,0.5104510542706033
2015-01-05,0.5273468191587569
2015-01-06,0.5548621411555872
2015-01-07,0.5419896749117981
2015-01-08,0.5050289984998878
2015-01-09,0.6230915286852188
2015-01-12,0.6336313631491981
2015-01-13,0.6369456468024606
2015-01-14,0.4186726517440706
2015-01-15,0.48270729909613996
2015-01-16,0.5409069005185436
2015-01-19,0.5423029498320768
2015-01-20,0.5423109943832994
2015-01-21,0.5508999834480266
2015-01-22,0.506457801830617
2015-01-23,0.5255971788025332
2015-01-26,0.4892224225294822
2015-01-27,0.5289314568542534
2015-01-28,0.5400725876613425
2015-01-29,0.545257526873365
2015-01-30,0.5361949063436114
2015-02-02,0.5465549106530971
2015-02-03,0.4197243965003332
2015-02-04,0.42487054872225954
2015-02-05,0.4121665827225344
2015-02-06,0.5008503849520665
2015-02-09,0.4588550666538672
2015-02-10,0.5162943475949187
2015-02-11,0.6475860110500773
2015-02-12,0.6528323219813837
2015-02-13,0.6808247694412252
2015-02-16,0.6944422982166519
2015-02-17,0.6601467242785813
2015-02-18,0.6913408610175508
2015-02-19,0.670977924810824
2015-02-20,0.6771523972752337
2015-02-23,0.6805985457346173
2015-02-24,0.6856625047694968
2015-02-25,0.663627165093621
2015-02-26,0.6671246789514427
2015-02-27,0.6850147454739499
2015-03-02,0.6708504667095261
2015-03-03,0.671245508703819
2015-03-04,0.6839324153615756
2015-03-05,0.6769381186450595
2015-03-06,0.6776932850914378
2015-03-09,0.6388253150396338
2015-03-10,0.6649109086370584
2015-03-11,0.6783186655009641
2015-03-12,0.6483043406808682
2015-03-13,0.6316337518803777
2015-03-16,0.6337945973931594
2015-03-17,0.6235752656258802
2015-03-18,0.6200751204394781
2015-03-19,0.6281337507496915
2015-03-20,0.6494293530032306
2015-03-23,0.6462618782238575
2015-03-24,0.6447973024300313
2015-03-25,0.629918277329475
2015-03-26,0.6285283567563853
2015-03-27,0.6266786650743794
2015-03-30,0.633770474473055
2015-03-31,0.5790178659496051
2015-04-01,0.5806970776890097
2015-04-02,0.5756416115316849
2015-04-03,0.579375694491369
2015-04-06,0.5820274640157785
2015-04-07,0.5666716711368628
2015-04-08,0.5952342627245156
2015-04-09,0.6177956651599741
2015-04-10,0.6214206126576672
2015-04-13,0.6115166805882709
2015-04-14,0.6478843779703414
2015-04-15,0.6802049496818374
2015-04-16,0.704219785964259
2015-04-17,0.6534222905018293
2015-04-20,0.6620171798577762
2015-04-21,0.6771706203123697
2015-04-22,0.6886611273230665
2015-04-23,0.6611993847497534
2015-04-24,0.6573236318067902
2015-04-27,0.6759428113706314
2015-04-28,0.664731921762164
2015-04-29,0.7028246328081285
2015-04-30,0.6669134567341226
2015-05-01,0.6772316214080005
2015-05-04,0.6672279601100318
2015-05-05,0.6648447920876364
2015-05-06,0.6478116521047975
2015-05-07,0.606492570319922
2015-05-08,0.6139751362837972
2015-05-11,0.600663424943238
2015-05-12,0.6088433203007955
2015-05-13,0.6085762847134812
2015-05-14,0.6333827929380791
2015-05-15,0.6488205729334814
2015-05-18,0.6205290029888783
2015-05-19,0.609193205933026
2015-05-20,0.6198815766422139
2015-05-21,0.622717509462577
2015-05-22,0.6073849566986945
2015-05-25,0.618388753833559
2015-05-26,0.6365431981107309
2015-05-27,0.6366904996714665
2015-05-28,0.6369468930149982
2015-05-29,0.6377117818203031
2015-06-01,0.63972671447847
2015-06-02,0.635859801452362
2015-06-03,0.6278380319296238
2015-06-04,0.6293498556943462
2015-06-05,0.6060832944462924
2015-06-08,0.6187687467238083
2015-06-09,0.626065120383873
2015-06-10,0.6057545184658516
2015-06-11,0.5956430620600124
2015-06-12,0.6010290016831085
2015-06-15,0.5956884904381137
2015-06-16,0.6095892177538202
2015-06-17,0.5984972763035867
2015-06-18,0.5966105029019071
2015-06-19,0.5959376846648683
2015-06-22,0.5937151909839986
2015-06-23,0.5915043861802777
2015-06-24,0.602174011757961
2015-06-25,0.6072817075632568
2015-06-26,0.596359381699977
2015-06-29,0.6250521383238179
2015-06-30,0.6292493018477346
2015-07-01,0.5832266926448072
2015-07-02,0.604637814027774
2015-07-03,0.5887778712564016
2015-07-06,0.5666545034350867
2015-07-07,0.49719242213093096
2015-07-08,0.5401225150874004
2015-07-09,0.5857236273194656
2015-07-10,0.597858083805352
2015-07-13,0.5934239400210141
2015-07-14,0.5690066801513656
2015-07-15,0.5719957701920667
2015-07-16,0.5753144503917218
2015-07-17,0.5379341247639244
2015-07-20,0.4988931956528721
2015-07-21,0.4965972597676048
2015-07-22,0.6020508142874011
2015-07-23,0.6060468510926488
2015-07-24,0.6480025164059962
2015-07-27,0.6637286849960345
2015-07-28,0.609663573262223
2015-07-29,0.5976632291246329
2015-07-30,0.6105303434499415
2015-07-31,0.633660274994856
2015-08-03,0.6420504272179831
2015-08-04,0.6207712181832666
2015-08-05,0.5932716872068928
2015-08-06,0.5972110329367266
2015-08-07,0.620834691671823
2015-08-10,0.6361442883206824
2015-08-11,0.6958445487239744
2015-08-12,0.7181049081624532
2015-08-13,0.6938918066443844
2015-08-14,0.6419874726055269
2015-08-17,0.649801111257772
2015-08-18,0.6265349586155442
2015-08-19,0.6663650267241618
2015-08-20,0.7155668716749932
2015-08-21,0.7366939410491584
2015-08-24,0.7883663825007584
2015-08-25,0.7150239768876464
2015-08-26,0.7053341594149332
2015-08-27,0.7099686668230559
2015-08-28,0.6942180184060625
2015-08-31,0.6809023777697619
2015-09-01,0.6929506908111499
2015-09-02,0.6901067501709345
2015-09-03,0.6962736634397654
2015-09-04,0.7002213546762708
2015-09-07,0.6924802116262283
2015-09-08,0.6700313920909997
2015-09-09,0.5242608573366122
2015-09-10,0.5082993645333889
2015-09-11,0.6356309607618235
2015-09-14,0.6673042919888472
2015-09-15,0.6254107259229655
2015-09-16,0.6453324897257231
2015-09-17,0.6640052656087388
2015-09-18,0.7051890402642722
2015-09-21,0.6590894439959915
2015-09-22,0.6202419943209896
2015-09-23,0.7350292253696794
2015-09-24,0.7296038874367092
2015-09-25,0.7161196447175141
2015-09-28,0.7469864223301796
2015-09-29,0.7685608730444713
2015-09-30,0.7768446955390066
2015-10-01,0.7775655267716998
2015-10-02,0.8008526735243163
2015-10-05,0.7872170683174801
2015-10-06,0.790512919855108
2015-10-07,0.7894384166693432
2015-10-08,0.766663186077695
2015-10-09,0.7651070458845165
2015-10-12,0.7380355498358123
2015-10-13,0.7831973572507159
2015-10-14,0.8123983785230962
2015-10-15,0.7593308704553103
2015-10-16,0.7302411994149186
2015-10-19,0.7321199533742866
2015-10-20,0.7355131665984875
2015-10-21,0.7605482487145759
2015-10-22,0.7212889779628197
2015-10-23,0.6038918121187877
2015-10-26,0.6328227336837258
2015-10-27,0.5969135728411193
2015-10-28,0.57540496306732
2015-10-29,0.5600348931471483
2015-10-30,0.547228646300746
2015-11-02,0.5255343088387692
2015-11-03,0.5465504721050192
2015-11-04,0.6945754031318069
2015-11-05,0.618271709480346
2015-11-06,0.7319581716363105
2015-11-09,0.7267033893320085
2015-11-10,0.6817588487759376
2015-11-11,0.6054077180439695
2015-11-12,0.6811855110594077
2015-11-13,0.7190463847483877
2015-11-16,0.7403702322080059
2015-11-17,0.7368648492714275
2015-11-18,0.732328931175431
2015-11-19,0.7688501170712297
2015-11-20,0.7229577695486981
2015-11-23,0.726791430105601
2015-11-24,0.7442650472619537
2015-11-25,0.7365327727094175
2015-11-26,0.7437519830851247
2015-11-27,0.7395541424837084
2015-11-30,0.7775979264034573
2015-12-01,0.774658986022064
2015-12-02,0.7663808544184124
2015-12-03,0.7683256853342633
2015-12-04,0.7456705185119366
2015-12-07,0.7890676229019682
2015-12-08,0.8090611798577381
2015-12-09,0.8083123576782502
2015-12-10,0.7905807107059103
2015-12-11,0.8270620934538363
2015-12-14,0.8187096846946847
2015-12-15,0.793021085706513
2015-12-16,0.8040746018226878
2015-12-17,0.8042389942277304
2015-12-18,0.8066379298220228
2015-12-21,0.8383398877573898
2015-12-22,0.792988873575917
2015-12-23,0.7666780176382209
2015-12-24,0.7642449021554225
2015-12-25,0.7659749287896783
2015-12-28,0.8041165824412333
2015-12-29,0.7764792067722195
2015-12-30,0.7877440731526779
2015-12-31,0.7735351228685754
2016-01-01,0.7645385503176787
2016-01-01,0.279867029465382
2016-01-04,0.3536329163650089
2016-01-05,0.34898060190688696
2016-01-06,0.3929644490886162
2016-01-07,0.4072095968849267
2016-01-08,0.45344422426317865
2016-01-11,0.43883881875511066
2016-01-12,0.47659624037695714
2016-01-13,0.5282672907974688
2016-01-14,0.5207102017189564
2016-01-15,0.52196735339119
2016-01-18,0.5274710041019778
2016-01-19,0.5259618149127886
2016-01-20,0.5233146003068155
2016-01-21,0.5212811753983907
2016-01-22,0.5106419765289091
2016-01-25,0.5219309500354938
2016-01-26,0.5207903458081811
2016-01-27,0.5259749983850517
2016-01-28,0.5184413820760096
2016-01-29,0.5176674253900323
2016-02-01,0.5165871311238083
2016-02-02,0.5356048272274847
2016-02-03,0.5218409186304901
2016-02-04,0.519017336827196
2016-02-05,0.5316103591749581
2016-02-08,0.5303204963540662
2016-02-09,0.5316203457686981
2016-02-10,0.5301111565795089
2016-02-11,0.5318296855432554
2016-02-12,0.533488247131516
2016-02-15,0.5466159519506525
2016-02-16,0.5525862305717129
2016-02-17,0.5518438799038627
2016-02-18,0.5317991733938635
2016-02-19,0.535089630015296
2016-02-22,0.5430422438218707
2016-02-23,0.5602938816405364
2016-02-24,0.5454897779737844
2016-02-25,0.5551591270797399
2016-02-26,0.5565034691863638
2016-02-29,0.5527441967978014
2016-03-01,0.5513673324428539
2016-03-02,0.5448152994036873
2016-03-03,0.5297801583506323
2016-03-04,0.5222428005876136
2016-03-07,0.5325247518887477
2016-03-08,0.5406140064285654
2016-03-09,0.5007370560925193
2016-03-10,0.5237007523642043
2016-03-11,0.4829931011508025
2016-03-14,0.49911861783653644
2016-03-15,0.4850098113205916
2016-03-16,0.47778634974802736
2016-03-17,0.49075499013384544
2016-03-18,0.4950371620507621
2016-03-21,0.490755022111453
2016-03-22,0.4847759152545637
2016-03-23,0.4891016863855562
2016-03-24,0.48619983482689194
2016-03-25,0.5046482904968234
2016-03-28,0.544118779029363
2016-03-29,0.5377756591817018
2016-03-30,0.5140319271236953
2016-03-31,0.5018913273482969
2016-04-01,0.5084189829401258
2016-04-04,0.5053547872907527
2016-04-05,0.49781543109246157
2016-04-06,0.5047753327030038
2016-04-07,0.5046337939519597
2016-04-08,0.49834901149071115
2016-04-11,0.4996624866248208
2016-04-12,0.5149559379992433
2016-04-13,0.5339927309852662
2016-04-14,0.5456740558437206
2016-04-15,0.5403771491145654
2016-04-18,0.5319508128858206
2016-04-19,0.551887154912243
2016-04-20,0.5834652249226149
2016-04-21,0.5864260254414532
2016-04-22,0.5878741782731826
2016-04-25,0.5849004629787151
2016-04-26,0.5742100823499162
2016-04-27,0.5277899226669617
2016-04-28,0.5371299875785744
2016-04-29,0.5414056887806329
2016-05-02,0.5275048181911317
2016-05-03,0.5552784898979458
2016-05-04,0.5532580543346409
2016-05-05,0.5830325490498037
2016-05-06,0.5822409217884542
2016-05-09,0.5877519954060931
2016-05-10,0.5940368017740084
2016-05-11,0.6084308913517714
2016-05-12,0.6003508001796061
2016-05-13,0.5720224771405938
2016-05-16,0.5884869964524522
2016-05-17,0.5934947280956059
2016-05-18,0.5822466015481402
2016-05-19,0.547767630718214
2016-05-20,0.5499452382679163
2016-05-23,0.5385526346245411
2016-05-24,0.5657685251921426
2016-05-25,0.5880900669664598
2016-05-26,0.5659829395908048
2016-05-27,0.5567282195036894
2016-05-30,0.5717514772073687
2016-05-31,0.557576869990936
2016-06-01,0.5702780988554977
2016-06-02,0.5843466177199842
2016-06-03,0.5898800294926031
2016-06-06,0.5801757445012784
2016-06-07,0.5361884522651716
2016-06-08,0.5229276066932588
2016-06-09,0.554277920615382
2016-06-10,0.6044046542417438
2016-06-13,0.5935396854802324
2016-06-14,0.5488217369502121
2016-06-15,0.5460491283097839
2016-06-16,0.5401405250994837
2016-06-17,0.5568406837019587
2016-06-20,0.579936711516078
2016-06-21,0.5762490278924597
2016-06-22,0.5604848707301798
2016-06-23,0.5531299363980352
2016-06-24,0.5879309136957269
2016-06-27,0.5440762681717637
2016-06-28,0.5713756278473567
2016-06-29,0.5704389138126476
2016-06-30,0.5407565147131587
2016-07-01,0.5403118346239161
2016-07-04,0.5446749339679592
2016-07-05,0.5404070421820202
2016-07-06,0.5423660068495999
2016-07-07,0.5264194907217328
2016-07-08,0.5277030732623466
2016-07-11,0.5505992385706203
2016-07-12,0.46013654330920867
2016-07-13,0.5055383716300932
2016-07-14,0.4651889984709148
2016-07-15,0.4744200965618544
2016-07-18,0.48279291880222464
2016-07-19,0.544158660834063
2016-07-20,0.5200045093877528
2016-07-21,0.5226833980521357
2016-07-22,0.5442465870427533
2016-07-25,0.4791890491636602
2016-07-26,0.47819185320007146
2016-07-27,0.48768316228801417
2016-07-28,0.5089197137977478
2016-07-29,0.556163390773267
2016-08-01,0.5802699754685348
2016-08-02,0.5637355691599294
2016-08-03,0.579933135914231
2016-08-04,0.5655752002043252
2016-08-05,0.5298827079095553
2016-08-08,0.5412542712589579
2016-08-09,0.5365750629168852
2016-08-10,0.4615109821377683
2016-08-11,0.5034682967838164
2016-08-12,0.46048664041290366
2016-08-15,0.4434971639629399
2016-08-16,0.5012180785388786
2016-08-17,0.5002130729060509
2016-08-18,0.4405009361834412
2016-08-19,0.45348004968078703
2016-08-22,0.44033932344452
2016-08-23,0.44153472642634084
2016-08-24,0.457562062720912
2016-08-25,0.45136970587141234
2016-08-26,0.461222088603718
2016-08-29,0.487026391377819
2016-08-30,0.4671534509404652
2016-08-31,0.47579478695418925
2016-09-01,0.492601018079772
2016-09-02,0.5245580431341398
2016-09-05,0.5435074250929482
2016-09-06,0.5456444837914467
2016-09-07,0.5465009039148526
2016-09-08,0.5461974508814418
2016-09-09,0.5168347047174155
2016-09-12,0.41833389151199385
2016-09-13,0.5019053819839897
2016-09-14,0.487939835437601
2016-09-15,0.42633982215654903
2016-09-16,0.4262932781239392
2016-09-19,0.425417618197382
2016-09-20,0.42331374134877625
2016-09-21,0.46428838635084946
2016-09-22,0.4743861849524076
2016-09-23,0.46726728760384684
2016-09-26,0.4357275929379189
2016-09-27,0.4502090523026034
2016-09-28,0.4908146681035369
2016-09-29,0.49307328589432003
2016-09-30,0.6856637321608728
2016-10-03,0.6891437647971191
2016-10-04,0.7232311254997112
2016-10-05,0.7429419639137643
2016-10-06,0.7480959699197695
2016-10-07,0.7622445438611947
2016-10-10,0.7210685740329836
2016-10-11,0.7214588993683183
2016-10-12,0.7109288614563772
2016-10-13,0.7238050972578735
2016-10-14,0.7124773305442831
2016-10-17,0.7054022368324288
2016-10-18,0.6731465916840496
2016-10-19,0.6355634885333918
2016-10-20,0.6157029877103412
2016-10-21,0.667171846691245
2016-10-24,0.6234857613758318
2016-10-25,0.6066706147772064
2016-10-26,0.6503449208016698
2016-10-27,0.6966792916765566
2016-10-28,0.7365578761267667
2016-10-31,0.6479578267427353
2016-11-01,0.6323606954182628
2016-11-02,0.6010707743906335
2016-11-03,0.5973856721265897
2016-11-04,0.5714616095543491
2016-11-07,0.6067417830501096
2016-11-08,0.5837445166335444
2016-11-09,0.4671688531244439
2016-11-10,0.47893149009151836
2016-11-11,0.46483436973113507
2016-11-14,0.5262536626314046
2016-11-15,0.5053000471975378
2016-11-16,0.5048183943176702
2016-11-17,0.5227149160131322
2016-11-18,0.5053691975588767
2016-11-21,0.5908793900781859
2016-11-22,0.6313469836787218
2016-11-23,0.6281879049280462
2016-11-24,0.6350335954479602
2016-11-25,0.6173315077351393
2016-11-28,0.6299909468044556
2016-11-29,0.6766414681813483
2016-11-30,0.6722165395007269
2016-12-01,0.5246514994066457
2016-12-02,0.5822472861479138
2016-12-05,0.5573775568247066
2016-12-06,0.5940487151020175
2016-12-07,0.5653771560154507
2016-12-08,0.5486137545927092
2016-12-09,0.5053020072728311
2016-12-12,0.4761788278273895
2016-12-13,0.5007572024063424
2016-12-14,0.45606295268424474
2016-12-15,0.4553481824546225
2016-12-16,0.46270142613803494
2016-12-19,0.4776407700747054
2016-12-20,0.48182974925259486
2016-12-21,0.48663187781794176
2016-12-22,0.5036433216720241
2016-12-23,0.4834045850489824
2016-12-26,0.5053672191578478
2016-12-27,0.47682617782402353
2016-12-28,0.4841312842256659
2016-12-29,0.49059165719165987
2016-12-30,0.5531434237777193
2017-01-02,0.7859845453702973
2017-01-03,0.7571793547266708
2017-01-04,0.7355314599476447
2017-01-05,0.723394471799018
2017-01-06,0.710895767398259
2017-01-09,0.7196890056237938
2017-01-10,0.7019542122969142
2017-01-11,0.693482285454301
2017-01-12,0.6958689861498596
2017-01-13,0.6887525557245714
2017-01-16,0.6827971700105784
2017-01-17,0.727340810973011
2017-01-18,0.6886176588643345
2017-01-19,0.6873181463544337
2017-01-20,0.6921453341734812
2017-01-23,0.7451845396688809
2017-01-24,0.6919167196990405
2017-01-25,0.6809672971143566
2017-01-26,0.695445865985588
2017-01-27,0.7004607737934774
2017-01-30,0.7092238633518384
2017-01-31,0.6935324076360072
2017-02-01,0.6715526462199959
2017-02-02,0.6742495436561893
2017-02-03,0.6749301944171587
2017-02-06,0.6697988329728669
2017-02-07,0.6523698866947693
2017-02-08,0.663062152852134
2017-02-09,0.6480533173216493
2017-02-10,0.6550511003390738
2017-02-13,0.6768661105091701
2017-02-14,0.6993336868759856
2017-02-15,0.7292870471804508
2017-02-16,0.7053698516697442
2017-02-17,0.700675811787741
2017-02-20,0.6941961218531962
2017-02-21,0.7364032542255501
2017-02-22,0.7181377743619719
2017-02-23,0.6911814128968696
2017-02-24,0.7003404299682221
2017-02-27,0.6912394703191027
2017-02-28,0.6996545805944412
2017-03-01,0.6828840195425535
2017-03-02,0.6766215154363999
2017-03-03,0.6999199613348427
2017-03-06,0.7111200039521199
2017-03-07,0.721681164266759
2017-03-08,0.7717432068368094
2017-03-09,0.7782494093427175
2017-03-10,0.7899824011982095
2017-03-13,0.7995239570288872
2017-03-14,0.7998180903428982
2017-03-15,0.7962784313369257
2017-03-16,0.7915323770111865
2017-03-17,0.7847876283371746
2017-03-20,0.7927696888103513
2017-03-21,0.7878450553177455
2017-03-22,0.7830543368988372
2017-03-23,0.8072639963278789
2017-03-24,0.8053664905073677
2017-03-27,0.7940749867331494
2017-03-28,0.7931955747567702
2017-03-29,0.7819772601989784
2017-03-30,0.7816666468519416
2017-03-31,0.7641950250477421
2017-04-03,0.7889205506991681
2017-04-04,0.7727416102750574
2017-04-05,0.7657142887470981
2017-04-06,0.769248750692892
2017-04-07,0.7717655631648696
2017-04-10,0.8169787617496005
2017-04-11,0.8169476553998969
2017-04-12,0.8171366182870294
2017-04-13,0.8539276773972416
2017-04-14,0.8530866253573457
2017-04-17,0.8558579048124035
2017-04-18,0.8395049960762413
2017-04-19,0.8437006405313342
2017-04-20,0.8297884470112423
2017-04-21,0.8064347057938638
2017-04-24,0.743704706627109
2017-04-25,0.7444148416825405
2017-04-26,0.7534088496918484
2017-04-27,0.7320264342597408
2017-04-28,0.7390226244181882
2017-05-01,0.7259540303772396
2017-05-02,0.7332376154208565
2017-05-03,0.743363115390988
2017-05-04,0.7205013648850638
2017-05-05,0.7214515798825737
2017-05-08,0.7277684129705645
2017-05-09,0.7179894626055631
2017-05-10,0.7267905423624659
2017-05-11,0.7357403494708152
2017-05-12,0.7357193055356231
2017-05-15,0.754410270112222
2017-05-16,0.7647219176417828
2017-05-17,0.836137334961354
2017-05-18,0.8182606335981413
2017-05-19,0.7651674889455655
2017-05-22,0.7297170802446464
2017-05-23,0.7335053420998912
2017-05-24,0.7553652495296599
2017-05-25,0.7436801115690611
2017-05-26,0.732146752943508
2017-05-29,0.7089152265417309
2017-05-30,0.7063834535008314
2017-05-31,0.7036513435352603
2017-06-01,0.7321815997199395
2017-06-02,0.7267041203312078
2017-06-05,0.7474522715425285
2017-06-06,0.7329617127994607
2017-06-07,0.7397043035224797
2017-06-08,0.7439206016362445
2017-06-09,0.7504038702056443
2017-06-12,0.7410477648627832
2017-06-13,0.7374714267130762
2017-06-14,0.7530159113233066
2017-06-15,0.7278786212159664
2017-06-16,0.731609778968986
2017-06-19,0.7289170721978947
2017-06-20,0.7787561425977566
2017-06-21,0.7640410298348214
2017-06-22,0.7644934455794864
2017-06-23,0.7618142197947568
2017-06-26,0.7585642094562038
2017-06-27,0.7706999384197663
2017-06-28,0.7713840865770352
2017-06-29,0.7832321108914181
2017-06-30,0.7729754486665138
2017-07-03,0.7624162209340862
2017-07-04,0.7605101505367642
2017-07-05,0.7511367561214274
2017-07-06,0.7986466003038117
2017-07-07,0.7458138240505441
2017-07-10,0.7440964906325689
2017-07-11,0.7029436439171134
2017-07-12,0.7617405788131053
2017-07-13,0.7626633299089824
2017-07-14,0.7653072175507689
2017-07-17,0.7563996924004218
2017-07-18,0.7576272422303595
2017-07-19,0.7332978127465867
2017-07-20,0.7519527618391401
2017-07-21,0.7419003435573461
2017-07-24,0.7434542007997581
2017-07-25,0.7513485876435001
2017-07-26,0.7394337176763215
2017-07-27,0.7496816465744824
2017-07-28,0.7422906350156669
2017-07-31,0.7359648651165807
2017-08-01,0.7347621254687923
2017-08-02,0.7458349191293295
2017-08-03,0.7379114735641775
2017-08-04,0.7382875535408904
2017-08-07,0.7412028543858693
2017-08-08,0.7436644808389964
2017-08-09,0.6858703718740549
2017-08-10,0.8372052781334998
2017-08-11,0.7920496531123292
2017-08-14,0.71885450943323
2017-08-15,0.6785909051481434
2017-08-16,0.6672826709669617
2017-08-17,0.7964725984152426
2017-08-18,0.7212172655656106
2017-08-21,0.579000173641984
2017-08-22,0.5941480018438821
2017-08-23,0.5834326767971707
2017-08-24,0.6042890445678251
2017-08-25,0.6069580990072186
2017-08-28,0.6323510841622546
2017-08-29,0.6019202625881559
2017-08-30,0.6295867241763522
2017-08-31,0.6396501306598228
2017-09-01,0.6968045102874298
2017-09-04,0.6997464194271831
2017-09-05,0.6257733432446508
2017-09-06,0.6850326642487318
2017-09-07,0.6262591015579695
2017-09-08,0.5735868877099444
2017-09-11,0.650294848460414
2017-09-12,0.7229561836653978
2017-09-13,0.7399360381674928
2017-09-14,0.7413404682282332
2017-09-15,0.7632396368585351
2017-09-18,0.7603563708874134
2017-09-19,0.7347083944333755
2017-09-20,0.7662170076669216
2017-09-21,0.7469096926132209
