signal_id,signal_col,lead_time,threshold_method,strategy_id,strategy_name,is_sharpe,is_ann_return,oos_sharpe,oos_sortino,oos_calmar,oos_max_dd,oos_ann_return,oos_ann_vol,oos_win_rate,n_trades,annual_turnover,valid
S5,ccc_bb_spread,10,T1_95,P3,Long/Short,0.2887804967168003,0.05492325381725004,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
S5,ccc_bb_spread,10,T2_75,P1,Long/Cash,0.46249700774749064,0.06233669411204888,0.3631569344764417,0.36441090563075845,0.15930565252569123,-0.3099867174124228,0.04938263629168307,0.13598153195911658,0.3654214559386973,30,3.6206896551724133,True
S5,ccc_bb_spread,10,T2_75,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
S5,ccc_bb_spread,10,T2_75,P3,Long/Short,0.29399939441170353,0.055915500226826224,-0.25502987320217335,-0.31613229554491007,-0.07777476142862767,-0.6267233972845078,-0.048743262705541635,0.19112765925621866,0.49233716475095785,30,3.6206896551724133,False
S5,ccc_bb_spread,10,T2_85,P1,Long/Cash,0.4916621738838547,0.0695386187700236,0.41476264042584216,0.4275763433670254,0.17983367267952002,-0.35724938499243547,0.06424546896568947,0.15489695238637652,0.40900383141762453,22,2.655172413793103,False
S5,ccc_bb_spread,10,T2_85,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
S5,ccc_bb_spread,10,T2_85,P3,Long/Short,0.3697706144075006,0.07031934954277569,-0.09949117870556627,-0.11968190555183011,-0.031141307083082555,-0.6106871913497839,-0.019017597357528816,0.19114857824540812,0.5038314176245211,22,2.655172413793103,False
S5,ccc_bb_spread,10,T2_95,P1,Long/Cash,0.4768982848318047,0.07254963432010861,0.44899193067913157,0.4726225837650999,0.23684053710902922,-0.3191708648764733,0.07559259906689732,0.1683607074019309,0.45067049808429116,30,3.6206896551724133,True
S5,ccc_bb_spread,10,T2_95,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
S5,ccc_bb_spread,10,T2_95,P3,Long/Short,0.40145660667853195,0.0763413806429457,0.019234217366576357,0.02203737309596553,0.006014582754827068,-0.6112914219920103,0.003676662844886861,0.1911521937604731,0.5124521072796935,30,3.6206896551724133,True
S5,ccc_bb_spread,10,T3_1.5,P1,Long/Cash,0.45904679923154773,0.06802358883914295,0.6342448211189149,0.6285775871486995,0.2990051025693134,-0.33236268251320844,0.09937813797507403,0.15668734637794002,0.4281609195402299,48,5.793103448275861,True
S5,ccc_bb_spread,10,T3_1.5,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
S5,ccc_bb_spread,10,T3_1.5,P3,Long/Short,0.35382910756546915,0.06728928968101434,0.2681372140331498,0.3067617134049413,0.08778000930702873,-0.5838201780315461,0.051247740661240285,0.19112505828789783,0.5191570881226054,48,5.793103448275861,True
S5,ccc_bb_spread,10,T3_2.0,P1,Long/Cash,0.4247289497541678,0.06777486601606185,0.41368462268738887,0.44252053192157265,0.1924919179972211,-0.3660330895062362,0.0704584114495039,0.17031914551667435,0.4818007662835249,28,3.379310344827586,False
S5,ccc_bb_spread,10,T3_2.0,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
S5,ccc_bb_spread,10,T3_2.0,P3,Long/Short,0.35121209015140403,0.06679184403485218,-0.03448416143969171,-0.038594601985919234,-0.010773701356365432,-0.6118335910624975,-0.006591712389899962,0.1911518829137836,0.521551724137931,28,3.379310344827586,False
S5,ccc_bb_spread,10,T3_2.5,P1,Long/Cash,0.46514065078901395,0.07871233190300181,0.6792639705546024,0.7763605531285381,0.362343360032635,-0.3371724619017904,0.12217220275597035,0.17985968349862533,0.5062260536398467,14,1.689655172413793,False
S5,ccc_bb_spread,10,T3_2.5,P2,Signal-Strength,0.6208447376990877,0.06534558555876466,0.5307989562254777,0.5928345339750655,0.31968079189472853,-0.1707408401516701,0.05458256698845716,0.10283096141822681,0.5167624521072797,1860,224.48275862068962,False
S5,ccc_bb_spread,10,T3_2.5,P3,Long/Short,0.4663242446692136,0.0886667758087321,0.5068483217895257,0.6003749526288563,0.2871998195725681,-0.3371724619017909,0.09683587022303294,0.19105492917710618,0.5282567049808429,14,1.689655172413793,False
S5,ccc_bb_spread,21,T1_75,P1,Long/Cash,0.5465880658790842,0.07672972048592831,0.7149961565955895,0.8452594841653905,0.3951141382657883,-0.3371724619017907,0.13322160673128036,0.18632492706759,0.5181992337164751,2,0.24137931034482757,False
S5,ccc_bb_spread,21,T1_75,P2,Signal-Strength,0.6816291017671334,0.07258252299591908,0.5112355618718976,0.5658573701310462,0.3331892040312906,-0.1672380143462669,0.05572190088380622,0.1089945712692199,0.5148467432950191,1860,224.48275862068962,False
S5,ccc_bb_spread,21,T1_75,P3,Long/Short,0.4454531805650772,0.08470155297458509,0.622677110897092,0.7580394409472379,0.35274137603887556,-0.3371724619017907,0.11893467817365298,0.19100537998305991,0.5277777777777778,2,0.24137931034482757,False
S5,ccc_bb_spread,21,T1_85,P1,Long/Cash,0.4816387976393416,0.07624597134000999,0.7725943548357259,0.9238074194313154,0.4374869004927011,-0.3371724619017907,0.14750853528890776,0.19092624009694192,0.5340038314176245,0,0.0,False
